DictWordID,PojUnicode,PojInput,KipUnicode,KipInput,HanLoTaibunPoj,PageNumber,PojNormalized,KipNormalized
197,Lûi-kong-chhèng,Lui5-kong-chheng3,Luî-kong-tshìng,Lui5-kong-tshing3,雷公銃,95,Lui-kong-chheng,Lui-kong-tshing
198,Thian-lâm-seng,Thian-lam5-seng,Thian-lâm-sing,Thian-lam5-sing,天南星,95,Thian-lam-seng,Thian-lam-sing
199,Ō͘-á,Oo7-a2,Ōo-á,Oo7-a2,芋仔,97,O-a,Oo-a
200,Phû-chúi-liân-hoe,Phu5-chui2-lian5-hoe,Phû-tsuí-liân-hue,Phu5-tsui2-lian5-hue,浮水蓮花,97,Phu-chui-lian-hoe,Phu-tsui-lian-hue
201,Tōa-phiô,Toa7-phio5,Tuā-phiô,Tua7-phio5,大萍,97,Toa-phio,Tua-phio
202,Thó͘-poàn-hā,Thoo2-poan3-ha7,Thóo-puàn-hā,Thoo2-puan3-ha7,土半夏,98,Tho-poan-ha,Thoo-puan-ha
203,Èng-chhài-hông,Eng3-chhai3-hong5,Ìng-tshài-hông,Ing3-tshai3-hong5,甕菜黃,98,Eng-chhai-hong,Ing-tshai-hong
204,Poàn-hā,Poan3-ha7,Puàn-hā,Puan3-ha7,半夏,98,Poan-ha,Puan-ha
205,Chhiⁿ-poàn-hā,Chhinn-poan3-ha7,Tshinn-puàn-hā,Tshinn-puan3-ha7,生半夏、青半夏,98,Chhi-poan-ha,Tshinn-puan-ha
206,Âng-phiô,Ang5-phio5,Âng-phiô,Ang5-phio5,紅萍,98,Ang-phio,Ang-phio
207,Chhiⁿ-phiô,Chhinn-phio5,Tshinn-phiô,Tshinn-phio5,青萍,98,Chhi-phio,Tshinn-phio
208,Thái-ko-phiô,Thai2-ko-phio5,Thái-ko-phiô,Thai2-ko-phio5,癲？萍,98,Thai-ko-phio,Thai-ko-phio
209,Chúi-piàn-tē-gím,Chui2-pian3-te7-gim2,Tsuí-piàn-tē-gím,Tsui2-pian3-te7-gim2,水遍地錦,98,Chui-pian-te-gim,Tsui-pian-te-gim
210,Chúi-piàn-tē-gím,Chui2-pian3-te7-gim2,Tsuí-piàn-tē-gím,Tsui2-pian3-te7-gim2,水遍地錦,98,Chui-pian-te-gim,Tsui-pian-te-gim
211,Chúi-phiô,Chui2-phio5,Tsuí-phiô,Tsui2-phio5,水萍,98,Chui-phio,Tsui-phio
212,Tîn-tek-á,Tin5-tek-a2,Tîn-tik-á,Tin5-tik-a2,籐竹仔,99,Tin-tek-a,Tin-tik-a
213,Kok-cheng,Kok-cheng,Kok-tsing,Kok-tsing,穀精、谷精,99,Kok-cheng,Kok-tsing
214,Ōng-lâi,Ong7-lai5,Ōng-lâi,Ong7-lai5,𦬬萊,100,Ong-lai,Ong-lai
215,Pe̍h-tek-á-chhài,Peh8-tek-a2-chhai3,Pe̍h-tik-á-tshài,Peh8-tik-a2-tshai3,白竹仔菜,101,Peh-tek-a-chhai,Peh-tik-a-tshai
216,Tek-á-hio̍h,Tek-a2-hioh8,Tik-á-hio̍h,Tik-a2-hioh8,竹仔葉,101,Tek-a-hioh,Tik-a-hioh
217,Tek-á-chhài,Tek-a2-chhai3,Tik-á-tshài,Tik-a2-tshai3,竹仔菜,101,Tek-a-chhai,Tik-a-tshai
218,Âng-tek-á-chhài,Ang5-tek-a2-chhai3,Âng-tik-á-tshài,Ang5-tik-a2-tshai3,紅竹仔菜,101,Ang-tek-a-chhai,Ang-tik-a-tshai
219,Tek-á-chhài,Tek-a2-chhai3,Tik-á-tshài,Tik-a2-tshai3,竹仔菜,101,Tek-a-chhai,Tik-a-tshai
220,Âng-sam-chhit-chháu,Ang5-sam-chhit-chhau2,Âng-sam-tshit-tsháu,Ang5-sam-tshit-tshau2,紅三七草,101,Ang-sam-chhit-chhau,Ang-sam-tshit-tshau
221,Tōa-chúi-phiô,Toa7-chui2-phio5,Tuā-tsuí-phiô,Tua7-tsui2-phio5,大水萍,102,Toa-chui-phio,Tua-tsui-phio
222,Tiⁿ-chhài,Tinn-chhai3,Tinn-tshài,Tinn-tshai3,甜菜,102,Ti-chhai,Tinn-tshai
223,Ah-chi̍h-chháu,Ah-chih8-chhau2,Ah-tsi̍h-tsháu,Ah-tsih8-tshau2,鴨舌草,102,Ah-chih-chhau,Ah-tsih-tshau
224,Chhân-ō͘-á,Chhan5-oo7-a2,Tshân-ōo-á,Tshan5-oo7-a2,田芋仔,102,Chhan-o-a,Tshan-oo-a
225,Teng-sim-chháu,Teng-sim-chhau2,Ting-sim-tsháu,Ting-sim-tshau2,燈心草,102,Teng-sim-chhau,Ting-sim-tshau
226,Lō͘-giō,Loo7-gio7,Lōo-giō,Loo7-gio7,蕗蕎,103,Lo-gio,Loo-gio
227,Chhang-thâu,Chhang-thau5,Tshang-thâu,Tshang-thau5,葱頭,103,Chhang-thau,Tshang-thau
228,Chhang-á,Chhang-a2,Tshang-á,Tshang-a2,葱仔,103,Chhang-a,Tshang-a
229,Tōa-thâu-chhang,Toa7-thau5-chhang,Tuā-thâu-tshang,Tua7-thau5-tshang,大頭葱,103,Toa-thau-chhang,Tua-thau-tshang
230,Be̍k-chhong,Bek8-chhong,Bi̍k-tshong,Bik8-tshong,麥葱,104,Bek-chhong,Bik-tshong
231,Kú-chhài,Ku2-chhai3,Kú-tshài,Ku2-tshai3,韮菜,104,Ku-chhai,Ku-tshai
232,Soàn-á,Soan3-a2,Suàn-á,Suan3-a2,蒜仔,104,Soan-a,Suan-a
233,Soàn-á,Soan3-a2,Suàn-á,Suan3-a2,蒜仔,104,Soan-a,Suan-a
234,Lô͘-hē,Loo5-he7,Lôo-hē,Loo5-he7,蘆薈,104,Lo-he,Loo-he
235,Thian-bûn-tong,Thian-bun5-tong,Thian-bûn-tong,Thian-bun5-tong,天門冬,104,Thian-bun-tong,Thian-bun-tong
236,Soaⁿ-koaⁿ-lân,Soann-koann-lan5,Suann-kuann-lân,Suann-kuann-lan5,山菅蘭,105,Soa-koa-lan,Suann-kuann-lan
237,Kim-chiam-chhài,Kim-chiam-chhai3,Kim-tsiam-tshài,Kim-tsiam-tshai3,金針菜,106,Kim-chiam-chhai,Kim-tsiam-tshai
238,Kim-chiam,Kim-chiam,Kim-tsiam,Kim-tsiam,金占、金針,106,Kim-chiam,Kim-tsiam
239,Pe̍h-pi-sián,Peh8-pi-sian2,Pe̍h-pi-sián,Peh8-pi-sian2,白萆蘚,106,Peh-pi-sian,Peh-pi-sian
240,Thó͘-ho̍k,Thoo2-hok8,Thóo-ho̍k,Thoo2-hok8,土茯,106,Tho-hok,Thoo-hok
241,Soaⁿ-soàn-thâu,Soann-soan3-thau5,Suann-suàn-thâu,Suann-suan3-thau5,山蒜頭,107,Soa-soan-thau,Suann-suan-thau
242,Sai-kong-giang,Sai-kong-giang,Sai-kong-giang,Sai-kong-giang,師公銒,107,Sai-kong-giang,Sai-kong-giang
243,Be̍k-bûn-tong,Bek8-bun5-tong,Bi̍k-bûn-tong,Bik8-bun5-tong,麥門冬,107,Bek-bun-tong,Bik-bun-tong
244,Chhit-hio̍h-liân,Chhit-hioh8-lian5,Tshit-hio̍h-liân,Tshit-hioh8-lian5,七葉蓮,108,Chhit-hioh-lian,Tshit-hioh-lian
245,Chhiⁿ-ba̍k-hiuⁿ,Chhinn-bak8-hiunn,Tshinn-ba̍k-hiunn,Tshinn-bak8-hiunn,青木香,108,Chhi-bak-hiu,Tshinn-bak-hiunn
246,Chhit-hō͘-liân,Chhit-hoo7-lian5,Tshit-hōo-liân,Tshit-hoo7-lian5,七厚蓮,108,Chhit-ho-lian,Tshit-hoo-lian
247,Hoan-á-nâ-tâu,Hoan-a2-na5-tau5,Huan-á-nâ-tâu,Huan-a2-na5-tau5,蕃仔林投,108,Hoan-a-na-tau,Huan-a-na-tau
248,Hó͘-bé-lân,Hoo2-be2-lan5,Hóo-bé-lân,Hoo2-be2-lan5,虎尾蘭,109,Ho-be-lan,Hoo-be-lan
249,Hāu-khak-chhì,Hau7-khak-chhi3,Hāu-khak-tshì,Hau7-khak-tshi3,鱟壳刺,109,Hau-khak-chhi,Hau-khak-tshi
250,Hāu-khak-tîn,Hau7-khak-tin5,Hāu-khak-tîn,Hau7-khak-tin5,鱟壳藤,109,Hau-khak-tin,Hau-khak-tin
251,Thó͘-ho̍k-lêng,Thoo2-hok8-leng5,Thóo-ho̍k-lîng,Thoo2-hok8-ling5,土茯苓,110,Tho-hok-leng,Thoo-hok-ling
252,Soaⁿ-bé-chî,Soann-be2-chi5,Suann-bé-tsî,Suann-be2-tsi5,山碼薯,110,Soa-be-chi,Suann-be-tsi
253,Âng-tek,Ang5-tek,Âng-tik,Ang5-tik,紅竹,111,Ang-tek,Ang-tik
254,Koan-im-tek,Koan-im-tek,Kuan-im-tik,Kuan-im-tik,觀音竹,111,Koan-im-tek,Kuan-im-tik
255,Soaⁿ-soàn-thâu,Soann-soan3-thau5,Suann-suàn-thâu,Suann-suan3-thau5,山蒜頭,111,Soa-soan-thau,Suann-suan-thau
256,Bûn-chu-lân,Bun5-chu-lan5,Bûn-tsu-lân,Bun5-tsu-lan5,文珠蘭,112,Bun-chu-lan,Bun-tsu-lan
257,Chúi-sian-hoe,Chui2-sian-hoe,Tsuí-sian-hue,Tsui2-sian-hue,水仙花,113,Chui-sian-hoe,Tsui-sian-hue
258,Ge̍h-lâi-hiong,Geh8-lai5-hiong,Ge̍h-lâi-hiong,Geh8-lai5-hiong,月來香,113,Geh-lai-hiong,Geh-lai-hiong
259,Chhân-chû,Chhan5-chu5,Tshân-tsû,Tshan5-tsu5,田薯,113,Chhan-chu,Tshan-tsu
260,Chhân-chû,Chhan5-chu5,Tshân-tsû,Tshan5-tsu5,田薯,113,Chhan-chu,Tshan-tsu
261,Soaⁿ-io̍k-chû,Soann-iok8-chu5,Suann-io̍k-tsû,Suann-iok8-tsu5,山藥薯,113,Soa-iok-chu,Suann-iok-tsu
262,Chhân-chhiⁿ,Chhan5-chhinn,Tshân-tshinn,Tshan5-tshinn,田菁,113,Chhan-chhi,Tshan-tshinn
263,Chû-nn̂g,Chu5-nng5,Tsû-nn̂g,Tsu5-nng5,薯榔,114,Chu-nn̂g,Tsu-nn̂g
264,Peh-chû-nn̂g,Peh-chu5-nng5,Peh-tsû-nn̂g,Peh-tsu5-nng5,白薯榔,114,Peh-chu-nn̂g,Peh-tsu-nn̂g
265,Siā-kan,Sia7-kan,Siā-kan,Sia7-kan,射干,114,Sia-kan,Sia-kan
266,Âng-bé-ia̍h-hoe,Ang5-be2-iah8-hoe,Âng-bé-ia̍h-hue,Ang5-be2-iah8-hue,紅尾蝶花,114,Ang-be-iah-hoe,Ang-be-iah-hue
267,Bé-ia̍h-hoe,Be2-iah8-hoe,Bé-ia̍h-hue,Be2-iah8-hue,尾蝶花,114,Be-iah-hoe,Be-iah-hue
268,Pe̍h-bé-ia̍h-hoe,Peh8-be2-iah8-hoe,Pe̍h-bé-ia̍h-hue,Peh8-be2-iah8-hue,白尾蝶花,115,Peh-be-iah-hoe,Peh-be-iah-hue
269,Hun-chio,Hun-chio,Hun-tsio,Hun-tsio,粉蕉,115,Hun-chio,Hun-tsio
270,Soaⁿ-keng-chio,Soann-keng-chio,Suann-king-tsio,Suann-king-tsio,山芎蕉,116,Soa-keng-chio,Suann-king-tsio
271,Bo̍k-koa-keng-chio,Bok8-koa-keng-chio,Bo̍k-kua-king-tsio,Bok8-kua-king-tsio,木瓜芎蕉,116,Bok-koa-keng-chio,Bok-kua-king-tsio
272,Keng-chio,Keng-chio,King-tsio,King-tsio,芎蕉,116,Keng-chio,King-tsio
273,Pak-chio,Pak-chio,Pak-tsio,Pak-tsio,北蕉,116,Pak-chio,Pak-tsio
274,Chhiⁿ-kiuⁿ,Chhinn-kiunn,Tshinn-kiunn,Tshinn-kiunn,生姜,116,Chhi-kiu,Tshinn-kiunn
275,Kiuⁿ-n̂g,Kiunn-ng5,Kiunn-n̂g,Kiunn-ng5,薑黃、姜黃,116,Kiu-n̂g,Kiunn-n̂g
276,Kiuⁿ-n̂g,Kiunn-ng5,Kiunn-n̂g,Kiunn-ng5,薑黃,117,Kiu-n̂g,Kiunn-n̂g
277,Soaⁿ-nai,Soann-nai,Suann-nai,Suann-nai,山奈,117,Soa-nai,Suann-nai
278,Lâm-kiuⁿ,Lam5-kiunn,Lâm-kiunn,Lam5-kiunn,南薑、南姜,117,Lam-kiu,Lam-kiunn
279,Ge̍h-thô,Geh8-tho5,Ge̍h-thô,Geh8-tho5,月桃,118,Geh-tho,Geh-tho
280,Kiuⁿ,Kiunn,Kiunn,Kiunn,薑,118,Kiu,Kiunn
281,Chhiⁿ-kiuⁿ,Chhinn-kiunn,Tshinn-kiunn,Tshinn-kiunn,生姜,118,Chhi-kiu,Tshinn-kiunn
282,Liân-chiau-hoe,Lian5-chiau-hoe,Liân-tsiau-hue,Lian5-tsiau-hue,蓮蕉花,119,Lian-chiau-hoe,Lian-tsiau-hue
283,Liân-chiau-hoe,Lian5-chiau-hoe,Liân-tsiau-hue,Lian5-tsiau-hue,蓮蕉花,119,Lian-chiau-hoe,Lian-tsiau-hue
284,Kim-sún,Kim-sun2,Kim-sún,Kim-sun2,金筍,119,Kim-sun,Kim-sun
285,Kim-sòaⁿ-liân,Kim-soann3-lian5,Kim-suànn-liân,Kim-suann3-lian5,金線蓮,120,Kim-soa-lian,Kim-suann-lian
286,Chhiū-chháu-liân,Chhiu7-chhau2-lian5,Tshiū-tsháu-liân,Tshiu7-tshau2-lian5,樹草蓮,120,Chhiu-chhau-lian,Tshiu-tshau-lian
287,Chiáu-á-hoe,Chiau2-a2-hoe,Tsiáu-á-hue,Tsiau2-a2-hue,鳥仔花,121,Chiau-a-hoe,Tsiau-a-hue
288,Sò-sim,So3-sim,Sò-sim,So3-sim,素心,125,So-sim,So-sim
289,Sò-sim-koaⁿ-lân,So3-sim-koann-lan5,Sò-sim-kuann-lân,So3-sim-kuann-lan5,素心菅蘭,125,So-sim-koa-lan,So-sim-kuann-lan
290,It-tiám-hông,It-tiam2-hong5,It-tiám-hông,It-tiam2-hong5,一點紅,126,It-tiam-hong,It-tiam-hong
291,Bo̍k-ha̍k,Bok8-hak8,Bo̍k-ha̍k,Bok8-hak8,木斛,126,Bok-hak,Bok-hak
292,Bo̍k-ha̍k,Bok8-hak8,Bo̍k-ha̍k,Bok8-hak8,木斛,127,Bok-hak,Bok-hak
293,Kim-chio̍h-ha̍k,Kim-chioh8-hak8,Kim-tsio̍h-ha̍k,Kim-tsioh8-hak8,金石斛,127,Kim-chioh-hak,Kim-tsioh-hak
294,Chiap-kut-chháu,Chiap-kut-chhau2,Tsiap-kut-tsháu,Tsiap-kut-tshau2,接骨草,127,Chiap-kut-chhau,Tsiap-kut-tshau
295,Ô͘-tia̍p-lân,Oo5-tiap8-lan5,Ôo-tia̍p-lân,Oo5-tiap8-lan5,蝴蝶蘭,136,O-tiap-lan,Oo-tiap-lan
296,Ia̍h-lân,Iah8-lan5,Ia̍h-lân,Iah8-lan5,蝶蘭,136,Iah-lan,Iah-lan
297,Bo̍k-môa-hông,Bok8-moa5-hong5,Bo̍k-muâ-hông,Bok8-mua5-hong5,木麻黃,140,Bok-moa-hong,Bok-mua-hong
298,Chhàu-chho-chháu,Chhau3-chho-chhau2,Tshàu-tsho-tsháu,Tshau3-tsho-tshau2,臭臊草,140,Chhau-chho-chhau,Tshau-tsho-tshau
299,Chhàu-kám-chháu,Chhau3-kam2-chhau2,Tshàu-kám-tsháu,Tshau3-kam2-tshau2,臭敢草,140,Chhau-kam-chhau,Tshau-kam-tshau
300,Káu-lia̍p-bí,Kau2-liap8-bi2,Káu-lia̍p-bí,Kau2-liap8-bi2,狗粒米,140,Kau-liap-bi,Kau-liap-bi
301,Chhiú-io̍h,Chhiu2-ioh8,Tshiú-io̍h,Tshiu2-ioh8,手藥,140,Chhiu-ioh,Tshiu-ioh
302,Hî-chho-chháu,Hi5-chho-chhau2,Hî-tsho-tsháu,Hi5-tsho-tshau2,魚臊草,140,Hi-chho-chhau,Hi-tsho-tshau
303,Chúi-láu-chháu,Chui2-lau2-chhau2,Tsuí-láu-tsháu,Tsui2-lau2-tshau2,水荖草,140,Chui-lau-chhau,Tsui-lau-tshau
304,Lô-tîn,Lo5-tin5,Lô-tîn,Lo5-tin5,蔞藤,141,Lo-tin,Lo-tin
305,Láu-tîn,Lau2-tin5,Láu-tîn,Lau2-tin5,荖藤,141,Lau-tin,Lau-tin
306,Láu-tîn,Lau2-tin5,Láu-tîn,Lau2-tin5,荖藤,141,Lau-tin,Lau-tin
307,Hong-tîn,Hong-tin5,Hong-tîn,Hong-tin5,風藤,141,Hong-tin,Hong-tin
308,Tōa-hong-tîn,Toa7-hong-tin5,Tuā-hong-tîn,Tua7-hong-tin5,大風藤,141,Toa-hong-tin,Tua-hong-tin
309,Chin-hong-tîn,Chin-hong-tin5,Tsin-hong-tîn,Tsin-hong-tin5,真風藤,141,Chin-hong-tin,Tsin-hong-tin
310,Hoan-á-láu-hio̍h,Hoan-a2-lau2-hioh8,Huan-á-láu-hio̍h,Huan-a2-lau2-hioh8,蕃仔荖葉,141,Hoan-a-lau-hioh,Huan-a-lau-hioh
311,Ho-chio,Ho-chio,Ho-tsio,Ho-tsio,胡椒,141,Ho-chio,Ho-tsio
312,Sì-hio̍h-liân,Si3-hioh8-lian5,Sì-hio̍h-liân,Si3-hioh8-lian5,四葉蓮,142,Si-hioh-lian,Si-hioh-lian
313,Koe-kha-lân,Koe-kha-lan5,Kue-kha-lân,Kue-kha-lan5,鷄脚蘭,142,Koe-kha-lan,Kue-kha-lan
314,Tê-lân,Te5-lan5,Tê-lân,Te5-lan5,茶蘭,142,Te-lan,Te-lan
315,Sûi-liú,Sui5-liu2,Suî-liú,Sui5-liu2,垂柳,142,Sui-liu,Sui-liu
316,Chúi-liú,Chui2-liu2,Tsuí-liú,Tsui2-liu2,水柳,142,Chui-liu,Tsui-liu
317,Chúi-liú-á,Chui2-liu2-a2,Tsuí-liú-á,Tsui2-liu2-a2,水柳仔,142,Chui-liu-a,Tsui-liu-a
318,Chhiū-m̂,Chhiu7-m5,Tshiū-m̂,Tshiu7-m5,樹梅,143,Chhiu-m̂,Tshiu-m̂
319,Ioān-m̂,Ioan7-m5,Iuān-m̂,Iuan7-m5,椵梅,143,Ioan-m̂,Iuan-m̂
320,Iông-moâi,Iong5-moai5,Iông-muâi,Iong5-muai5,楊梅,143,Iong-moai,Iong-muai
321,N̂g-kí,Ng5-ki2,N̂g-kí,Ng5-ki2,黃𣏌,143,N̂g-ki,N̂g-ki
322,N̂g-kú,Ng5-ku2,N̂g-kú,Ng5-ku2,黃櫸,143,N̂g-ku,N̂g-ku
323,Jîn-kí,Jin5-ki2,Jîn-kí,Jin5-ki2,仁𣏌,143,Jin-ki,Jin-ki
324,Chúi-kho-á,Chui2-kho-a2,Tsuí-kho-á,Tsui2-kho-a2,水柯仔,144,Chui-kho-a,Tsui-kho-a
325,Chúi-liû-kho,Chui2-liu5-kho,Tsuí-liû-kho,Tsui2-liu5-kho,水流柯,144,Chui-liu-kho,Tsui-liu-kho
326,Chúi-liú-kho,Chui2-liu2-kho,Tsuí-liú-kho,Tsui2-liu2-kho,水柳柯,144,Chui-liu-kho,Tsui-liu-kho
327,La̍t-chí,Lat8-chi2,La̍t-tsí,Lat8-tsi2,栗子,144,Lat-chi,Lat-tsi
328,Chhiah-káu,Chhiah-kau2,Tshiah-káu,Tshiah-kau2,赤校,145,Chhiah-kau,Tshiah-kau
329,Chhiah-liû,Chhiah-liu5,Tshiah-liû,Tshiah-liu5,赤鱗,145,Chhiah-liu,Tshiah-liu
330,Tōa-hio̍h-káu-la̍t,Toa7-hioh8-kau2-lat8,Tuā-hio̍h-káu-la̍t,Tua7-hioh8-kau2-lat8,大葉校栗,145,Toa-hioh-kau-lat,Tua-hioh-kau-lat
331,Káu-la̍t,Kau2-lat8,Káu-la̍t,Kau2-lat8,校栗,145,Kau-lat,Kau-lat
332,Âng-phê-koa,Ang5-phe5-koa,Âng-phê-kua,Ang5-phe5-kua,紅皮柯,145,Ang-phe-koa,Ang-phe-kua
333,Hé-sio-koa,He2-sio-koa,Hé-sio-kua,He2-sio-kua,火燒柯,145,He-sio-koa,He-sio-kua
334,Chhiah-káu,Chhiah-kau2,Tshiah-káu,Tshiah-kau2,赤校,145,Chhiah-kau,Tshiah-kau
335,Káu-la̍t,Kau2-lat8,Káu-la̍t,Kau2-lat8,校栗,145,Kau-lat,Kau-lat
336,Iû-hio̍h-tō͘-á,Iu5-hioh8-too7-a2,Iû-hio̍h-tōo-á,Iu5-hioh8-too7-a2,油葉杜仔,146,Iu-hioh-to-a,Iu-hioh-too-a
337,Tōa-hio̍h-tō͘,Toa7-hioh8-too7,Tuā-hio̍h-tōo,Tua7-hioh8-too7,大葉杜,146,Toa-hioh-to,Tua-hioh-too
338,Tō͘-á,Too7-a2,Tōo-á,Too7-a2,杜仔,146,To-a,Too-a
339,Âng-káu-chan,Ang5-kau2-chan,Âng-káu-tsan,Ang5-kau2-tsan,紅校櫕,146,Ang-kau-chan,Ang-kau-tsan
340,Káu-chan,Kau2-chan,Káu-tsan,Kau2-tsan,校櫕,146,Kau-chan,Kau-tsan
341,Chhiah-ko,Chhiah-ko,Tshiah-ko,Tshiah-ko,赤柯,146,Chhiah-ko,Tshiah-ko
342,Tōa-hio̍h-tō͘-á,Toa7-hioh8-too7-a2,Tuā-hio̍h-tōo-á,Tua7-hioh8-too7-a2,大葉杜仔,146,Toa-hioh-to-a,Tua-hioh-too-a
343,Tōa-hio̍h-káu-la̍t,Toa7-hioh8-kau2-lat8,Tuā-hio̍h-káu-la̍t,Tua7-hioh8-kau2-lat8,大葉校栗,146,Toa-hioh-kau-lat,Tua-hioh-kau-lat
344,Tō͘-á,Too7-a2,Tōo-á,Too7-a2,杜仔,146,To-a,Too-a
345,Kho-á,Kho-a2,Kho-á,Kho-a2,柯仔,147,Kho-a,Kho-a
346,Âng-bah-tō͘,Ang5-bah-too7,Âng-bah-tōo,Ang5-bah-too7,紅肉杜,147,Ang-bah-to,Ang-bah-too
347,Kho-á,Kho-a2,Kho-á,Kho-a2,柯仔,147,Kho-a,Kho-a
348,Pe̍h-káu-chan,Peh8-kau2-chan,Pe̍h-káu-tsan,Peh8-kau2-tsan,白校櫕,147,Peh-kau-chan,Peh-kau-tsan
349,Kho-si,Kho-si,Kho-si,Kho-si,柯絲,147,Kho-si,Kho-si
350,Chhiah-phê-tō͘-á,Chhiah-phe5-too7-a2,Tshiah-phê-tōo-á,Tshiah-phe5-too7-a2,赤皮杜仔,148,Chhiah-phe-to-a,Tshiah-phe-too-a
351,Âng-bah-tō͘,Ang5-bah-too7,Âng-bah-tōo,Ang5-bah-too7,紅肉杜,148,Ang-bah-to,Ang-bah-too
352,Su-á,Su-a2,Su-á,Su-a2,？仔,148,Su-a,Su-a
353,Lîm-lî,Lim5-li5,Lîm-lî,Lim5-li5,淋漓,148,Lim-li,Lim-li
354,Chhiah-phê,Chhiah-phe5,Tshiah-phê,Tshiah-phe5,赤皮,148,Chhiah-phe,Tshiah-phe
355,Chio̍h-chu,Chioh8-chu,Tsio̍h-tsu,Tsioh8-tsu,石櫧,148,Chioh-chu,Tsioh-tsu
356,Chhiah-koa,Chhiah-koa,Tshiah-kua,Tshiah-kua,赤柯,148,Chhiah-koa,Tshiah-kua
357,Káu-chan,Kau2-chan,Káu-tsan,Kau2-tsan,校櫕、九櫕,148,Kau-chan,Kau-tsan
358,Káu-chô,Kau2-cho5,Káu-tsô,Kau2-tso5,九槽,148,Kau-cho,Kau-tso
359,Káu-chan,Kau2-chan,Káu-tsan,Kau2-tsan,校櫕,149,Kau-chan,Kau-tsan
360,Tiû-á,Tiu5-a2,Tiû-á,Tiu5-a2,稠仔,149,Tiu-a,Tiu-a
361,Âng-káu-chan,Ang5-kau2-chan,Âng-káu-tsan,Ang5-kau2-tsan,紅校櫕,149,Ang-kau-chan,Ang-kau-tsan
362,Káu-la̍t,Kau2-lat8,Káu-la̍t,Kau2-lat8,校栗,150,Kau-lat,Kau-lat
363,Mî-la̍t,Mi5-lat8,Mî-la̍t,Mi5-lat8,棉栗,150,Mi-lat,Mi-lat
364,Pe̍h-koe-iû,Peh8-koe-iu5,Pe̍h-kue-iû,Peh8-kue-iu5,白鷄油,150,Peh-koe-iu,Peh-kue-iu
365,Chio̍h-phok,Chioh8-phok,Tsio̍h-phok,Tsioh8-phok,石博,150,Chioh-phok,Tsioh-phok
366,Chio̍h-siap,Chioh8-siap,Tsio̍h-siap,Tsioh8-siap,石澁,150,Chioh-siap,Tsioh-siap
367,Phoh-á,Phoh-a2,Phoh-á,Phoh-a2,粕仔,150,Phoh-a,Phoh-a
368,Phoh-á-chhiū,Phoh-a2-chhiu7,Phoh-á-tshiū,Phoh-a2-tshiu7,粕仔樹、朴仔樹,150,Phoh-a-chhiu,Phoh-a-tshiu
369,Soaⁿ-iûⁿ-môa,Soann-iunn5-moa5,Suann-iûnn-muâ,Suann-iunn5-mua5,山黃麻,150,Soa-iu-moa,Suann-iunn-mua
370,Âng-koe-iû,Ang5-koe-iu5,Âng-kue-iû,Ang5-kue-iu5,紅鷄油,151,Ang-koe-iu,Ang-kue-iu
371,Koe-iû,Koe-iu5,Kue-iû,Kue-iu5,鷄油,151,Koe-iu,Kue-iu
372,Pho-lô-bi̍t,Pho-lo5-bit8,Pho-lô-bi̍t,Pho-lo5-bit8,波羅蜜,151,Pho-lo-bit,Pho-lo-bit
373,Lo̍k-á-chhiū,Lok8-a2-chhiu7,Lo̍k-á-tshiū,Lok8-a2-tshiu7,鹿仔樹,151,Lok-a-chhiu,Lok-a-tshiu
374,Ò-giô-chí,O3-gio5-chi2,Ò-giô-tsí,O3-gio5-tsi2,愛玉子,152,O-gio-chi,O-gio-tsi
375,Giô-chí,Gio5-chi2,Giô-tsí,Gio5-tsi2,玉枳,152,Gio-chi,Gio-tsi
376,Chí-á,Chi2-a2,Tsí-á,Tsi2-a2,枳仔,152,Chi-a,Tsi-a
377,Gû-lin-pông,Gu5-lin-pong5,Gû-lin-pông,Gu5-lin-pong5,牛乳房,152,Gu-lin-pong,Gu-lin-pong
378,Saⁿ-khak,Sann-khak,Sann-khak,Sann-khak,三麴,152,Sa-khak,Sann-khak
379,Chiuⁿ-liⁿ-á,Chiunn-linn-a2,Tsiunn-linn-á,Tsiunn-linn-a2,漿乳仔,152,Chiu-li-a,Tsiunn-linn-a
380,Lo̍k-pn̄g,Lok8-png7,Lo̍k-pn̄g,Lok8-png7,鹿飯,152,Lok-pn̄g,Lok-pn̄g
381,Bû-hoa-kô,Bu5-hoa-ko5,Bû-hua-kô,Bu5-hua-ko5,無花果,152,Bu-hoa-ko,Bu-hua-ko
382,Tōa-phàⁿ,Toa7-phann3,Tuā-phànn,Tua7-phann3,大冇,152,Toa-pha,Tua-phann
383,Gû-lin-chhiū,Gu5-lin-chhiu7,Gû-lin-tshiū,Gu5-lin-tshiu7,牛乳樹,152,Gu-lin-chhiu,Gu-lin-tshiu
384,Ti-bú-lin,Ti-bu2-lin,Ti-bú-lin,Ti-bu2-lin,猪母乳,152,Ti-bu-lin,Ti-bu-lin
385,Pe̍h-bah-chhêng,Peh8-bah-chheng5,Pe̍h-bah-tshîng,Peh8-bah-tshing5,白肉榕,153,Peh-bah-chheng,Peh-bah-tshing
386,Bō-chháu,Bo7-chhau2,Bō-tsháu,Bo7-tshau2,磨草,153,Bo-chhau,Bo-tshau
387,Khîⁿ-piah-tîn,Khinn5-piah-tin5,Khînn-piah-tîn,Khinn5-piah-tin5,扲壁藤,153,Khi-piah-tin,Khinn-piah-tin
